source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,rel_lum_g
3169064679035264896,114.27388058323547,0.051518366,16.904241754394675,0.044195235,0.522702382931678,0.054766756,202.51349574965505,17.524250360096723,6.69375,6.619261,6.7498465,-0.13058567,37033.72,144856414280440.0
394976501194687488,4.4294091727141565,0.03633081,51.433077352426885,0.034086015,0.7545607304429098,0.05794373,117.58795236997659,-11.088450082973353,6.089311,6.003279,6.1918497,-0.1885705,30775.691,121292498523541.42
2059853915630134912,300.87247766983717,0.017652974,36.025116261910696,0.017935945,0.5058466534701018,0.022063928,72.58521820410778,2.613639659456451,7.0086865,6.9650025,6.6945014,0.27050114,32502.455,115726933214557.39
467250458507935360,42.5567961805265,0.007204261,62.09189607477788,0.008663535,0.15413532297309512,0.012054177,136.35141593492074,2.355692721892742,9.609305,10.028133,8.98818,1.0399532,32499.207,113610999644419.9
5784799577343205120,202.59815956857233,0.024743462,-78.85574208712742,0.022528598,0.2823456579207576,0.029273655,304.88231924741973,-16.131786199396426,8.441427,8.367056,8.512686,-0.14562988,32480.586,99269023931949.03
3354071804063178496,102.89136888548563,0.03386458,13.617259068396676,0.03239148,0.20720307440499172,0.038655937,200.77937598942984,6.190579699407243,9.13729,9.085086,9.17706,-0.09197426,30233.855,97104293288960.95
969823376583544576,91.46855101774894,0.052525766,48.249277017066156,0.04875846,0.6713685907482041,0.0605295,164.97267933056432,12.89349934334711,6.720635,6.6568465,6.778257,-0.12141037,31988.434,85658535780839.6
6485077605356668032,315.0264293687668,0.014029668,-42.645824318581184,0.012268897,0.10715996401515737,0.020461552,358.65516573466294,-41.10439184329274,10.735148,11.506695,9.841405,1.6652899,32451.678,83334017520436.16
423818404880147456,13.205039210769169,0.010632516,56.627635392525,0.014611727,0.3174483549972287,0.02227336,123.12313793288385,-6.243601411335103,8.52942,8.4413595,8.245251,0.19610882,37521.465,72415712864012.39
5868238319362594816,201.85434750815298,0.017807506,-62.64902149622113,0.020848852,0.4614064036664338,0.028247239,307.05111792463487,-0.06538170205704621,7.737739,7.770798,7.547602,0.22319603,35596.504,71069601871165.31
5250681842469511424,145.6543617316878,0.012507864,-62.696298747762334,0.013538494,0.1165918632956933,0.014297985,283.09287024396633,-7.3442511594800335,10.764386,10.864823,10.52309,0.34173298,34672.12,68526084722521.586
3044980222001242112,106.64983803214966,0.040377237,-12.393947236136853,0.042644553,0.8667986041469107,0.04866629,225.67860562796204,-2.3157441411124133,6.4399147,6.3647346,6.5294914,-0.16475677,33094.246,66549447763501.69
5350362982543827456,161.03676812476465,0.021946015,-59.57624332428226,0.024630388,0.33992442121386723,0.028104512,287.44428032727313,-0.5878156217575395,8.48284,8.446494,7.9341426,0.5123515,41277.02,65924399561934.68
5641493526747324416,134.20102236972835,0.007018444,-30.183842034724897,0.010629695,0.2508708018686325,0.01553881,254.40166429116755,9.839884979837397,9.145411,9.26562,8.865363,0.4002571,35000.254,65747970697484.79
5584343695472423296,101.1185958829079,0.054130062,-31.070506985647015,0.061625805,1.6454048557314496,0.07215762,240.52525158547218,-14.980376742658665,5.071308,5.0414934,5.0385504,0.002943039,35151.76,65144534645315.27
5353240782403228800,164.77164981700315,0.022956349,-54.88753628452971,0.026437862,0.3347332538489608,0.030300403,287.1693841276975,4.508757372988133,8.53328,8.474237,8.581133,-0.10689545,33279.496,64898826586348.91
